,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
152,1.63,59.7,62.0,7.73,7.65,4.59,2.0,2.23606797749979,1.7320508075688772,1.0,1.0104575163398692,1.0385259631490786,0.006005290071076292,2.82324281633727
153,0.81,63.7,57.0,5.86,5.94,3.76,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0401381096245144,0.9865319865319865,0.8948194662480377,0.0061888949769277985,1.145512985522207
154,0.37,61.6,60.0,4.61,4.58,2.83,2.0,1.4142135623730951,2.0,1.0388433318946915,1.0065502183406114,0.974025974025974,0.006192255750739547,0.74
155,2.0,63.0,59.0,7.94,8.07,5.04,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.0360379801467414,0.9838909541511772,0.9365079365079365,0.006193061917688064,2.8284271247461903
156,1.21,64.0,59.0,6.78,6.73,4.32,1.4142135623730951,2.0,1.0,1.0401381096245144,1.0074294205052006,0.921875,0.006138423748561071,1.21
157,0.7,62.6,57.0,5.63,5.68,3.54,2.23606797749979,2.449489742783178,2.0,1.0310746655157532,0.9911971830985916,0.9105431309904153,0.006183552428962996,1.4
158,1.01,61.5,60.0,6.4,6.34,3.92,2.0,1.7320508075688772,1.4142135623730951,1.0332326283987916,1.0094637223974765,0.975609756097561,0.006349888141376425,1.4283556979968262
159,0.36,62.0,54.0,4.6,4.62,2.86,2.23606797749979,2.6457513110645907,2.0,1.048769961156668,0.9956709956709956,0.8709677419354839,0.005922930824116595,0.72
160,1.55,60.7,59.0,7.5,7.47,4.54,2.0,1.0,2.0,1.0017263703064307,1.0040160642570282,0.971993410214168,0.00609388115359136,3.1
161,1.25,60.7,56.0,6.97,6.99,4.24,2.23606797749979,2.449489742783178,2.0,1.0388433318946915,0.9971387696709585,0.9225700164744646,0.006051098223014163,2.5
162,0.33,60.3,58.0,4.47,4.49,2.7,2.0,2.6457513110645907,1.7320508075688772,1.0051791109192922,0.9955456570155901,0.9618573797678276,0.006089705795240839,0.5715767664977295
163,0.26,62.3,57.0,4.09,4.06,2.54,2.23606797749979,2.449489742783178,2.449489742783178,1.048769961156668,1.0073891625615765,0.9149277688603532,0.0061643925906277154,0.6368673331236263
164,1.04,59.6,59.0,6.56,6.59,3.92,1.7320508075688772,2.449489742783178,1.7320508075688772,1.0699179974104445,0.9954476479514416,0.9899328859060402,0.006137026778585895,1.8013328398716324
165,1.02,62.0,56.0,6.43,6.48,4.0,2.23606797749979,2.6457513110645907,2.449489742783178,1.0388433318946915,0.9922839506172838,0.9032258064516129,0.006120039168250676,2.4984795376388416
166,0.71,61.5,56.0,5.74,5.78,3.54,2.23606797749979,2.0,2.23606797749979,1.048769961156668,0.9930795847750865,0.9105691056910569,0.006045265174620294,1.5876082640248508
167,0.92,63.1,57.0,6.11,6.16,3.87,1.4142135623730951,2.23606797749979,2.0,1.0699179974104445,0.9918831168831169,0.9033280507131537,0.0063161864250434255,1.84
168,0.71,59.2,59.0,5.9,5.85,3.48,2.0,2.6457513110645907,2.23606797749979,1.0017263703064307,1.0085470085470087,0.9966216216216216,0.0059111397509994815,1.5876082640248508
169,1.91,62.8,58.0,7.82,7.89,4.93,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0561070349589987,0.9911280101394171,0.9235668789808917,0.006279176514207143,2.7011479041326116
170,0.33,61.1,55.0,4.5,4.52,2.75,2.23606797749979,2.0,2.23606797749979,1.0548122572291756,0.9955752212389382,0.9001636661211129,0.005899705014749264,0.7379024325749307
171,0.5,62.5,60.0,5.08,5.06,3.17,2.0,2.0,2.23606797749979,1.0017263703064307,1.0039525691699607,0.96,0.006136157706910993,1.118033988749895
172,1.13,59.4,62.0,6.83,6.78,4.04,2.0,2.449489742783178,1.4142135623730951,1.0561070349589987,1.0073746312684366,1.043771043771044,0.0060401354923193635,1.5980613254815974
173,0.51,63.8,58.0,5.06,5.09,3.24,1.7320508075688772,2.0,2.8284271247461903,1.0360379801467414,0.9941060903732809,0.9090909090909092,0.006111627363869612,1.4424978336205572
174,1.01,61.6,56.0,6.46,6.43,3.97,2.23606797749979,2.0,2.0,1.0401381096245144,1.0046656298600312,0.9090909090909091,0.0061247360344890795,2.02
175,0.56,60.8,56.0,5.33,5.3,3.23,2.23606797749979,2.23606797749979,2.0,1.0358221838584376,1.0056603773584907,0.9210526315789475,0.0061373716946828555,1.12
176,1.01,62.4,56.0,6.36,6.4,3.98,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0358221838584376,0.99375,0.8974358974358975,0.006234494010935177,1.749371315644566
177,0.7,61.5,58.0,5.67,5.71,3.5,1.7320508075688772,2.449489742783178,2.449489742783178,1.0548122572291756,0.9929947460595446,0.943089430894309,0.006177472610630811,1.7146428199482244
178,0.7,61.7,58.0,5.63,5.69,3.49,1.7320508075688772,2.23606797749979,2.0,1.0310746655157532,0.9894551845342706,0.940032414910859,0.006261118908639031,1.4
179,0.96,59.2,61.0,6.42,6.36,3.78,2.0,1.7320508075688772,1.4142135623730951,1.0401381096245144,1.0094339622641508,1.0304054054054053,0.006219955670375937,1.3576450198781713
180,0.9,63.1,56.0,6.18,6.12,3.88,1.7320508075688772,2.23606797749979,1.4142135623730951,1.0358221838584376,1.0098039215686274,0.8874801901743264,0.00613297065398074,1.2727922061357857
181,0.64,56.6,59.0,5.77,5.74,3.26,1.4142135623730951,2.449489742783178,1.4142135623730951,1.0401381096245144,1.0052264808362368,1.0424028268551238,0.005927542388689183,0.905096679918781
182,0.31,61.8,54.0,4.33,4.37,2.69,2.23606797749979,2.23606797749979,2.8284271247461903,1.0388433318946915,0.9908466819221968,0.8737864077669903,0.006090319556906069,0.8768124086713189
183,0.51,62.7,58.0,5.05,5.09,3.18,1.7320508075688772,2.0,2.23606797749979,1.0358221838584376,0.9921414538310412,0.9250398724082934,0.0062392716641275275,1.140394668524893
184,0.31,61.5,56.0,4.34,4.37,2.68,2.23606797749979,2.449489742783178,2.0,1.0401381096245144,0.9931350114416475,0.9105691056910569,0.006098959273589554,0.62
185,1.0,62.7,59.0,6.36,6.3,3.97,2.0,2.0,1.4142135623730951,1.0561070349589987,1.0095238095238097,0.9409888357256778,0.006286542097577694,1.4142135623730951
186,0.4,59.3,59.0,4.79,4.83,2.85,2.0,2.23606797749979,2.0,1.0051791109192922,0.9917184265010351,0.9949409780775718,0.006066420172848993,0.8
187,0.38,62.1,53.8,4.66,4.67,2.9,2.23606797749979,2.23606797749979,2.0,1.0358221838584376,0.9978586723768738,0.8663446054750402,0.00602119651315679,0.76
188,0.23,64.1,58.0,3.85,3.89,2.48,1.7320508075688772,2.449489742783178,2.449489742783178,1.0388433318946915,0.9897172236503856,0.904836193447738,0.006192497277993587,0.5633826408401309
189,0.55,61.5,57.0,5.28,5.23,3.23,2.23606797749979,2.0,2.23606797749979,1.0401381096245144,1.0095602294455066,0.926829268292683,0.00616629866196252,1.2298373876248845
190,0.55,62.4,55.0,5.24,5.28,3.28,2.23606797749979,2.23606797749979,2.449489742783178,1.0401381096245144,0.9924242424242424,0.8814102564102564,0.006060711847576492,1.347219358530748
191,0.33,61.6,55.0,4.48,4.51,2.77,2.23606797749979,1.7320508075688772,2.449489742783178,1.0358221838584376,0.993348115299335,0.8928571428571428,0.0058963005823972625,0.8083316151184488
192,0.35,62.3,55.0,4.56,4.53,2.83,2.23606797749979,2.23606797749979,2.0,1.0561070349589987,1.0066225165562912,0.882825040128411,0.005987128289995419,0.7
193,1.0,60.5,56.0,6.54,6.49,3.94,2.23606797749979,2.0,2.0,1.0017263703064307,1.007704160246533,0.9256198347107438,0.005979726669564202,2.0
194,0.95,60.1,61.0,6.35,6.37,3.82,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0699179974104445,0.9968602825745683,1.0149750415973378,0.006148187232881489,1.3435028842544403
195,0.7,61.4,56.0,5.72,5.75,3.52,2.23606797749979,1.4142135623730951,2.0,1.0358221838584376,0.9947826086956522,0.9120521172638437,0.00604632521628569,1.4
196,0.31,61.9,55.0,4.31,4.35,2.68,2.23606797749979,2.23606797749979,2.0,1.0358221838584376,0.9908045977011494,0.8885298869143781,0.006169647800679776,0.62
197,1.55,60.5,60.0,7.49,7.46,4.52,2.0,2.0,2.0,1.0360379801467414,1.0040214477211797,0.9917355371900827,0.006137233093316575,3.1
198,0.32,60.6,58.0,4.47,4.44,2.7,2.0,1.7320508075688772,2.0,1.0310746655157532,1.0067567567567566,0.957095709570957,0.0059716689097748,0.64
199,1.24,61.4,57.0,6.98,6.86,4.25,2.23606797749979,2.23606797749979,2.0,1.0358221838584376,1.0174927113702623,0.9283387622149837,0.006093309202518502,2.48
200,1.42,59.6,65.76764195815825,7.31,7.23,4.33,1.0,2.0,2.0,1.0548122572291756,1.0110650069156293,1.1034839254724538,0.006205042690497071,2.84
201,1.08,62.0,55.0,6.56,6.6,4.08,2.23606797749979,1.7320508075688772,2.23606797749979,1.0360379801467414,0.9939393939393939,0.8870967741935484,0.006113864614581976,2.414953415699773
202,0.3,63.1,57.0,4.29,4.27,2.7,1.7320508075688772,1.4142135623730951,2.6457513110645907,1.0358221838584376,1.0046838407494145,0.9033280507131537,0.00606557983607164,0.7937253933193772
203,0.43,61.9,57.0,4.83,4.86,3.0,2.23606797749979,2.449489742783178,1.4142135623730951,1.0358221838584376,0.9938271604938271,0.9208400646203554,0.0061060984303066956,0.6081118318204309
204,1.0,61.6,56.0,6.42,6.47,3.97,1.7320508075688772,2.23606797749979,2.0,1.0,0.9922720247295209,0.9090909090909091,0.006064153480134603,2.0
205,1.06,61.3,60.0,6.59,6.52,4.02,2.0,1.0,1.4142135623730951,1.0,1.0107361963190185,0.9787928221859706,0.0061368682806213415,1.499066376115481
206,0.31,60.5,57.0,4.39,4.42,2.67,1.7320508075688772,2.0,2.23606797749979,1.0401381096245144,0.9932126696832578,0.9421487603305785,0.0059836150091145904,0.6931810730249348
207,0.71,62.2,58.0,5.66,5.72,3.54,1.7320508075688772,2.23606797749979,2.23606797749979,1.0699179974104445,0.9895104895104896,0.932475884244373,0.0061950187721284316,1.5876082640248508
208,0.31,61.6,58.0,4.33,4.37,2.68,2.0,2.23606797749979,2.8284271247461903,1.0358221838584376,0.9908466819221968,0.9415584415584415,0.006113044629879599,0.8768124086713189
209,1.61,60.3,60.0,7.66,7.57,4.59,2.0,1.7320508075688772,1.4142135623730951,1.0332326283987916,1.011889035667107,0.9950248756218906,0.0060490690411359165,2.2768838354206835
210,0.7,61.1,58.0,5.66,5.73,3.48,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0561070349589987,0.987783595113438,0.9492635024549918,0.006202228223143837,1.212435565298214
211,1.18,59.7,54.0,6.99,6.92,4.15,2.23606797749979,1.4142135623730951,2.6457513110645907,1.0388433318946915,1.0101156069364163,0.9045226130653266,0.005878285027280721,3.121986547056217
212,1.51,62.5,55.0,7.29,7.34,4.57,2.23606797749979,1.7320508075688772,2.0,1.0051791109192922,0.9931880108991826,0.88,0.006175002801856403,3.02
213,0.3,62.6,58.0,4.28,4.31,2.69,2.0,1.0,2.23606797749979,1.0548122572291756,0.9930394431554526,0.926517571884984,0.006045718692064382,0.6708203932499369
214,0.53,60.3,60.1,5.22,5.25,3.16,1.7320508075688772,1.4142135623730951,2.0,1.0358221838584376,0.9942857142857142,0.9966832504145937,0.006120106512948067,1.06
215,0.3,62.5,54.0,4.31,4.33,2.7,2.23606797749979,2.23606797749979,2.8284271247461903,1.0017263703064307,0.995381062355658,0.864,0.005953773710159579,0.848528137423857
216,0.72,61.6,57.0,5.73,5.76,3.54,2.23606797749979,1.4142135623730951,2.449489742783178,1.0401381096245144,0.9947916666666667,0.9253246753246753,0.0061624318435038105,1.763632614803888
217,0.7,61.0,58.0,5.78,5.72,3.51,2.0,2.449489742783178,1.7320508075688772,1.0548122572291756,1.0104895104895106,0.9508196721311475,0.006032079494948806,1.212435565298214
218,0.43,62.2,53.0,4.86,4.91,3.04,2.23606797749979,1.4142135623730951,2.23606797749979,1.0,0.989816700610998,0.8520900321543408,0.005927575721884983,0.9615092303249096
219,0.72,63.6,58.0,5.72,5.62,3.6,1.4142135623730951,2.23606797749979,1.0,1.0017263703064307,1.0177935943060497,0.9119496855345912,0.00622153647064679,0.72
220,1.0,58.3,58.0,6.61,6.51,3.82,2.0,1.0,1.0,1.0,1.0153609831029187,0.9948542024013722,0.006083509478308523,1.0
221,0.61,62.1,56.0,5.42,5.44,3.37,2.23606797749979,2.0,2.23606797749979,1.0388433318946915,0.9963235294117646,0.9017713365539453,0.006139058161396764,1.3640014662748718
222,1.21,61.3,56.0,6.86,6.91,4.22,2.23606797749979,2.23606797749979,2.0,1.0699179974104445,0.9927641099855282,0.9135399673735727,0.006048821326676283,2.42
223,0.39,61.8,57.0,4.68,4.7,2.9,2.23606797749979,2.6457513110645907,2.23606797749979,1.0699179974104445,0.9957446808510637,0.9223300970873787,0.006113964294448521,0.8720665112249181
224,0.43,61.6,60.0,4.86,4.82,2.98,2.0,2.23606797749979,2.449489742783178,1.0561070349589987,1.008298755186722,0.974025974025974,0.0061598322325283365,1.0532805893967665
225,1.01,60.0,60.0,6.53,6.57,3.93,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0360379801467414,0.9939117199391172,1.0,0.005990323445023388,1.749371315644566
226,0.9,64.8,55.0,6.04,6.15,3.95,1.4142135623730951,1.4142135623730951,2.449489742783178,1.0561070349589987,0.9821138211382113,0.8487654320987654,0.006133852938831173,2.2045407685048604
227,0.7,62.9,60.0,5.57,5.49,3.48,2.0,2.23606797749979,1.4142135623730951,1.0360379801467414,1.0145719489981786,0.9538950715421304,0.006577960427065246,0.9899494936611666
228,1.31,61.2,58.0,7.01,7.05,4.3,1.7320508075688772,1.4142135623730951,2.0,1.0332326283987916,0.9943262411347518,0.9477124183006536,0.006164469456818481,2.62
229,0.58,62.2,55.0,5.32,5.35,3.32,2.23606797749979,2.0,2.23606797749979,1.048769961156668,0.9943925233644861,0.8842443729903536,0.006137966242032285,1.296919426949878
230,1.01,62.4,59.0,6.37,6.42,3.99,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0548122572291756,0.9922118380062306,0.9455128205128205,0.006189762958186018,1.749371315644566
231,0.52,61.8,60.0,5.18,5.15,3.19,2.0,2.449489742783178,1.7320508075688772,1.0401381096245144,1.0058252427184464,0.970873786407767,0.006110484851696771,0.9006664199358162
232,0.34,57.4,62.0,4.67,4.71,2.69,1.4142135623730951,2.6457513110645907,2.6457513110645907,1.0401381096245144,0.9915074309978769,1.0801393728222997,0.0057463073257322875,0.8995554457619609
233,0.5,62.4,56.0,5.1,5.13,3.19,2.23606797749979,2.23606797749979,2.0,1.0017263703064307,0.9941520467836257,0.8974358974358975,0.005990895994810447,1.0
234,0.34,62.9,55.0,4.47,4.43,2.8,2.23606797749979,2.6457513110645907,2.0,1.0051791109192922,1.0090293453724606,0.8744038155802862,0.006132105757903023,0.68
235,1.5,60.5,57.0,7.4,7.43,4.49,2.23606797749979,2.0,1.4142135623730951,1.0360379801467414,0.9959623149394348,0.9421487603305785,0.006076092609049052,2.121320343559643
236,0.4,62.2,55.0,4.72,4.74,2.94,2.23606797749979,2.6457513110645907,2.449489742783178,1.0401381096245144,0.9957805907172995,0.8842443729903536,0.006081242480543673,0.9797958971132712
237,0.43,62.4,60.0,4.82,4.79,3.0,2.0,2.6457513110645907,1.7320508075688772,1.0699179974104445,1.0062630480167014,0.9615384615384616,0.006208184986587433,0.7447818472546172
238,1.01,64.2,60.0,6.35,6.27,4.05,1.4142135623730951,1.4142135623730951,2.23606797749979,1.0401381096245144,1.0127591706539074,0.9345794392523364,0.006263615417734312,2.258428657274788
239,1.02,62.3,59.0,6.36,6.45,3.99,1.7320508075688772,2.0,2.8284271247461903,1.0699179974104445,0.986046511627907,0.9470304975922954,0.006231756075870529,2.8849956672411143
240,1.27,59.2,60.0,7.11,7.08,4.2,1.7320508075688772,1.4142135623730951,2.0,1.0548122572291756,1.0042372881355932,1.0135135135135134,0.006006916183559249,2.54
241,0.36,62.0,58.0,4.56,4.54,2.82,2.0,2.449489742783178,2.0,1.0699179974104445,1.0044052863436121,0.9354838709677419,0.006166414254776506,0.72
242,2.01,62.3,57.0,8.04,8.08,5.02,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0017263703064307,0.9950495049504949,0.9149277688603532,0.006163464952072897,3.481422123213443
243,1.01,62.5,60.0,6.39,6.42,4.0,2.0,2.449489742783178,1.4142135623730951,1.0388433318946915,0.9953271028037383,0.96,0.0061549637039962175,1.4283556979968262
244,0.31,63.7,58.0,4.27,4.3,2.73,1.4142135623730951,2.6457513110645907,1.4142135623730951,1.0699179974104445,0.9930232558139535,0.9105180533751962,0.006184473261429855,0.43840620433565947
245,0.41,62.3,57.0,4.78,4.75,2.97,2.23606797749979,2.23606797749979,2.0,1.0548122572291756,1.0063157894736843,0.9149277688603532,0.006080032505929885,0.82
246,0.71,62.2,54.0,5.7,5.75,3.56,2.23606797749979,1.4142135623730951,2.449489742783178,1.0,0.991304347826087,0.8681672025723473,0.006085071006779283,1.7391377173760563
247,1.1,58.4,60.0,6.85,6.81,3.99,2.0,2.0,2.23606797749979,1.0388433318946915,1.0058737151248165,1.0273972602739727,0.005909926858476567,2.459674775249769
248,1.22,61.8,56.0,6.84,6.88,4.24,2.23606797749979,2.449489742783178,2.23606797749979,1.0310746655157532,0.9941860465116279,0.9061488673139159,0.006114337877749809,2.7280029325497437
249,1.12,62.0,55.0,6.68,6.65,4.13,2.23606797749979,2.0,1.7320508075688772,1.0699179974104445,1.0045112781954886,0.8870967741935484,0.006104777828057408,1.9398969044771426
250,0.92,62.6,57.0,6.18,6.13,3.85,2.23606797749979,2.449489742783178,2.23606797749979,1.0,1.0081566068515497,0.9105431309904153,0.006307803390430611,2.0571825392998067
251,0.46,62.1,56.0,4.93,4.96,3.07,2.23606797749979,2.0,2.8284271247461903,1.0051791109192922,0.9939516129032258,0.9017713365539453,0.006127606390699168,1.3010764773832475
252,0.8,63.8,59.0,5.87,5.83,3.73,1.4142135623730951,2.23606797749979,1.7320508075688772,1.0388433318946915,1.006861063464837,0.9247648902821317,0.006267213636692274,1.3856406460551018
253,1.13,61.8,57.0,6.68,6.65,4.12,2.23606797749979,2.449489742783178,1.4142135623730951,1.0017263703064307,1.0045112781954886,0.9223300970873787,0.006174234493273471,1.5980613254815974
254,1.0,59.1,58.0,6.52,6.44,3.83,2.0,2.449489742783178,1.7320508075688772,1.0051791109192922,1.012422360248447,0.9813874788494078,0.006218244049463794,1.7320508075688772
255,0.43,60.8,57.0,4.92,4.89,2.98,2.0,2.449489742783178,2.449489742783178,1.0358221838584376,1.0061349693251533,0.9375,0.005997610105800074,1.0532805893967665
256,0.31,62.4,55.0,4.33,4.35,2.71,2.23606797749979,2.0,2.23606797749979,1.0332326283987916,0.9954022988505749,0.8814102564102564,0.006073167365423754,0.6931810730249348
257,0.7,63.0,56.0,5.61,5.66,3.55,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0699179974104445,0.991166077738516,0.8888888888888888,0.006209982760200718,1.212435565298214
258,0.34,61.2,58.0,4.48,4.51,2.75,2.0,1.7320508075688772,2.6457513110645907,1.0332326283987916,0.993348115299335,0.9477124183006536,0.006119158003858668,0.8995554457619609
259,1.52,62.4,55.0,7.42,7.32,4.6,2.23606797749979,2.449489742783178,2.0,1.0561070349589987,1.0136612021857923,0.8814102564102564,0.006083741744522552,3.04
260,1.08,60.1,59.0,6.7,6.64,4.01,2.0,2.0,2.0,1.0358221838584376,1.0090361445783134,0.9816971713810316,0.006053917534880656,2.16
261,1.0,60.5,61.0,6.51,6.45,3.92,2.0,2.0,1.7320508075688772,1.0548122572291756,1.0093023255813953,1.0082644628099173,0.00607537695891417,1.7320508075688772
262,0.54,62.3,55.0,5.24,5.2,3.25,2.23606797749979,2.0,2.23606797749979,1.0699179974104445,1.0076923076923077,0.882825040128411,0.006097836397307919,1.2074767078498865
263,0.8,62.4,54.0,5.98,5.94,3.72,1.7320508075688772,2.449489742783178,2.23606797749979,1.0360379801467414,1.0067340067340067,0.8653846153846154,0.00605423700327861,1.788854381999832
264,0.31,62.4,55.0,4.37,4.35,2.72,2.23606797749979,2.23606797749979,2.23606797749979,1.0548122572291756,1.0045977011494254,0.8814102564102564,0.00599545428524128,0.6931810730249348
265,0.57,60.7,58.0,5.32,5.35,3.24,1.7320508075688772,2.23606797749979,2.449489742783178,1.0358221838584376,0.9943925233644861,0.9555189456342669,0.006181080947436087,1.3962091533864114
266,2.16,62.2,56.0,8.31,8.26,5.15,2.23606797749979,1.7320508075688772,1.0,1.0358221838584376,1.0060532687651333,0.9003215434083601,0.006110341047836925,2.16
267,0.52,62.4,58.0,5.09,5.13,3.19,2.0,2.6457513110645907,2.0,1.0401381096245144,0.9922027290448343,0.9294871794871795,0.006242772565122713,1.04
268,0.43,61.0,56.0,4.9,4.93,3.0,1.7320508075688772,1.4142135623730951,2.8284271247461903,1.0561070349589987,0.9939148073022314,0.9180327868852459,0.005933407845896979,1.2162236636408619
